target,created_at,date,time,username,tweet,,,,,,,,,,,,,,,,,,,,,,,,,
0,1586700814000,2020-04-12,17:13:34,kaplan91915530,Siz öne müşteri hizmetletinden hizmet etmeyi ögrenin arıyorum dakikalarca bekledim temsilciye baglsnmadım sonrada evde kal diye reklam yapın 😡,,,,,,,,,,,,,,,,,,,,,,,,,
0,1586700734000,2020-04-12,17:12:14,yunusderyal,"@Turkcell şehir merkezinde 4,5G çekmiyor. Dünya para almayı biliyor ama!",,,,,,,,,,,,,,,,,,,,,,,,,
0,1586699944000,2020-04-12,16:59:04,tanersinemalnaz,Bide Turkcell Kadar kazik Operatör yok yani Çok kazık atıyor  https://twitter.com/tanersinemalnaz/status/1249329459938852871 …,,,,,,,,,,,,,,,,,,,,,,,,,
0,1586699896000,2020-04-12,16:58:16,bidkdinlesen,#turkcell fazladan 5 tl keşmiş #532 yi arıyoruz ulaşamıyoruz da. Ev interneti de yok 6 gündür. Vodafone da en azından birine ulaşıp derdimizi anlatıyorduk. Çalışmıyorsanız da oraya bi açıklama koyun ama insanı aptal yerine koymayın.,,,,,,,,,,,,,,,,,,,,,,,,,
0,1586699783000,2020-04-12,16:56:23,alicobain1925,"Turkcell Bu Corona Virüs Günlerinde insanlara Yardımcı olacağı, Yerde Fatura Şişiren Bir Firma Uzak durun insanlar can derdinde Turkcell Nasıl Soyarız Derdinde ölü Yatırım dedikleri bu olsa Gerek",,,,,,,,,,,,,,,,,,,,,,,,,
0,1586699375000,2020-04-12,16:49:35,sunaoztunc,Allah’ın cezası Turkcell 22 lirayı 1 dakika içinde yanlışlıkla mobil veriyi açtım diye nasıl emdin hemen (!),,,,,,,,,,,,,,,,,,,,,,,,,
0,1586699147000,2020-04-12,16:45:47,asli60058731,Anlamıyorum her zaman böyle yavaş mı çalışır Turkcell? 3 gündür hattımın açılmasını bekliyorum,,,,,,,,,,,,,,,,,,,,,,,,,
0,1586698752000,2020-04-12,16:39:12,gingerbreadci,3 haftadır internet bağlayacaksınız bu kadarda ihmal edilmez bir müşteri yahu lanet olsun bağlayacağınız internete @Turkcell @TurkcellHizmet,,,,,,,,,,,,,,,,,,,,,,,,,
0,1586698676000,2020-04-12,16:37:56,mehmety25522173,#pazar pazar yine kanım kabardı. Nasıl bi afi şirketsiniz siz @Turkcell her ay bişey kitliyorlar şeref yoksunlarııı. Geçen ay sekreter bu ay 4.90 TL tekil bip bilmem ne kitlemişler iptal edin diye sms atıyom üyelik yok diyor Allah belanızı versin @SuperYardim pic.twitter.com/GNtq9SfuFQ,,,,,,,,,,,,,,,,,,,,,,,,,
0,1586698072000,2020-04-12,16:27:52,ffkaraca,"@Turkcell paramızı çırpıyor
@TurkcellHizmet faturanıza habersizce taahhüt bitimi farkı yansıtıyor bana 360₺ yansıttılar https://youtu.be/J6KZrnWq_Ss ",,,,,,,,,,,,,,,,,,,,,,,,,
0,1586698028000,2020-04-12,16:27:08,alicobain1925,Ne Onayından bahsediyorsunuz Dalgamı Geçiyorsunuz. İnsanları nasıl soyarız Derdine düşmüş bir firma Turkcell Ucuz Numaralar ile,,,,,,,,,,,,,,,,,,,,,,,,,
0,1586697561000,2020-04-12,16:19:21,erhance34,Hatta arkadaşıma önerdim süperbox o hiç bağlanamadı iptal etmek zorunda kaldı onlarca aramasına rağmen çözüm üretemediniz. Sizin yüzünüzden bende mahçup oldum.,,,,,,,,,,,,,,,,,,,,,,,,,
0,1586697544000,2020-04-12,16:19:04,alicobain1925,Bu zor Günlerde İnsalara Yardımcı Olacağınız Yerde Nasıl Kazıklarız. Peşindesiniz. Hırsız Turkcell,,,,,,,,,,,,,,,,,,,,,,,,,
0,1586696969000,2020-04-12,16:09:29,aycaguleser,Evde kalinan sürede 7 kere paket asimi yaptigimi soyleyen #Turkcell kriz yönetiminiz super. 09.08.2020 de baska operatörler görüşmek uzere #turktelekom #vodafone,,,,,,,,,,,,,,,,,,,,,,,,,
0,1586696951000,2020-04-12,16:09:11,dulkadirzeynep,"paketimde internet bitmiş farketmedim, paket aşımdan 1 gb tanımlanmış, YİRMİDÖRT TL, 1 GB , 10 olur 15 olur, 24 ne be , Turkcell tam bir soyguncusun yazdım bunu",,,,,,,,,,,,,,,,,,,,,,,,,
0,1586696489000,2020-04-12,16:01:29,uraysamet54,Millet evde bu operatörler neden ellerini taşın altına koyupta ücretsiz internet vemiyorlar yazıklar olsun sizin gibi zihniyette büyük firmalara @Turkcell evdehayatvar lafta @VodafoneTR evdekal sözde @TurkTelekom  evdendegüzel ama size güzel ne zaman bu milletn yanında olacaksnız,,,,,,,,,,,,,,,,,,,,,,,,,
0,1586696404000,2020-04-12,16:00:04,derya_tabak,Bir ayda ne değişti hat değiştirince müşteri kazıklayan Turkcell. İtiraz ediyorum şikayet ediyorum. @TuketiciBasvuru @tuketicikanunu @tuketicipostasi @iletisim pic.twitter.com/3Nzy40jbzD,,,,,,,,,,,,,,,,,,,,,,,,,
0,1586696030000,2020-04-12,15:53:50,derya_tabak,@TurkcellHizmet Normalde 32tl'lik tarifemi hat değiştirince son son kazıklayan Turkcell. Bunu yapacağınızı bildiğim için hat değiştirmeden önce müşteri hizmetleri ile konuştum bana ekstra bir ücret olmayacağını söyledi hale bak rezilsin.itiraz ediyorum bu soygununuza  pic.twitter.com/Dumpl2z5QE,,,,,,,,,,,,,,,,,,,,,,,,,
0,1586695820000,2020-04-12,15:50:20,ihsnunl,@Turkcell şu taahütüm bi bitsin kurtulcam senden! Nedir bu netin pahalılığı ya!,,,,,,,,,,,,,,,,,,,,,,,,,
0,1586695649000,2020-04-12,15:47:29,derya_tabak,Normalde 32tl'lik tarifemi hat değiştirince son son kazıklayan Turkcell. Bunu yapacağınızı bildiğim için hat değiştirmeden önce müşteri hizmetleri ile konuştum bana ekstra bir ücret olmayacağını söyledi hale bak rezilsin.itiraz ediyorum bu soygununuza  pic.twitter.com/D8raF1c4BV,,,,,,,,,,,,,,,,,,,,,,,,,
0,1586695582000,2020-04-12,15:46:22,zetxyu,Son megabytelarla yazıyorum.Ödevlerim var..Şu durumda internet paketlerinin fiyatına bak..İnternet temel ihtiyaç haline gelmişken resmen fırsatçılık.. @TurkcellHizmet @Turkcell  pic.twitter.com/VQgtCtiHJp,,,,,,,,,,,,,,,,,,,,,,,,,
0,1586695139000,2020-04-12,15:38:59,abadanucuncu,"Zor zamanların fırsatçısı #Turkcell yine iş başında. 4g’yi açıp insan yüzü görerek işini halletmeye, ailen ya da arkadaşınla özlem gidermeye çalıştığın an faturana geçiriyor. 140tl fatura geldi. Yetti! Sokağa çıktığım vakit değiştireceğim bunu.",,,,,,,,,,,,,,,,,,,,,,,,,
0,1586695051000,2020-04-12,15:37:31,ercan4749,"Arkadaşlar bu Sahtekâr @Turkcell in
Salla kazan ve çatlat gibi sözde bedava internet verme uygulamaları tamamen tuzak paketinizden gidiyor
paketimi bitirdi dikkat edin tuzağa düşmeyin 
Bunlarda @VodafoneMedya gibi kazıkçı şebeke sorunu olmasına rağmen @TurkTelekom
@TurkcellHizmet",,,,,,,,,,,,,,,,,,,,,,,,,
0,1586695020000,2020-04-12,15:37:00,sahinnpolatt,Haram zıkkım olsun aldığınız faturalar. Vereceğiniz şebeke hizmetinin Allah belasını versin. Reklamlara baksan ooo dünyanın en iyisi sizsiniz! @Turkcell @TurkcellHizmet,,,,,,,,,,,,,,,,,,,,,,,,,
0,1586694821000,2020-04-12,15:33:41,rengincumlesi,@Turkcell Nasıl yardımcı olamamalıyızın operatörünü yapmışsınız.Direkt muhattap bulmak imkansız. #evdehayatvar diyorsunuz da nasıl hayatı kolaylaştırırız diye sormamışsınız kendinize!,,,,,,,,,,,,,,,,,,,,,,,,,
0,1586694434000,2020-04-12,15:27:14,mdemirbilek1,Turkcell yeter bu kaçıncı yediğim kazık abicim,,,,,,,,,,,,,,,,,,,,,,,,,
0,1586694342000,2020-04-12,15:25:42,afroditdersiniz,Hukuk birimleriniz böyle günlerde nasıl oluyor da aramalara devam ediyor anlamıyorum @Turkcell evde hayat mayat bırakmadınız.,,,,,,,,,,,,,,,,,,,,,,,,,
0,1586693847000,2020-04-12,15:17:27,aguclu1910,Bunlar kan emici kullanıcısı umrunda değilki @Turkcell,,,,,,,,,,,,,,,,,,,,,,,,,
0,1586693791000,2020-04-12,15:16:31,magduruturkcell,"Bütün ülke birlik olmuş #COVID19 ile mücadele ediyor,
Birlik beraberlik dayanışma var fakat @Turkcell kullanısıcına eziyet ediyor @iletisim özgürlüğünü kısıtlıyor,
Neden gözyumuyorsunuz.
Hani nederse dayanışma @TurkcellHizmet @UABakanligi @Mcahidturhan @ofatihsayan @Murat__Erkan",,,,,,,,,,,,,,,,,,,,,,,,,
0,1586693512000,2020-04-12,15:11:52,saksoner4242,Turkcell benim için bitmiştir nokta.,,,,,,,,,,,,,,,,,,,,,,,,,
0,1586693366000,2020-04-12,15:09:26,trntrn95855345,"Böyle durumlarda Gsm operatörleri de biraz fedakarlık yapsın. Bu ne yaa, internetim bitti 1 GB interneti 24 liraya kakalıyorlar. Ayıp ayıp, haram olsun. @turkcell",,,,,,,,,,,,,,,,,,,,,,,,,
0,1586693324000,2020-04-12,15:08:44,ahin83686628,Biz bilmiyoduk sanki cahiliyiz ya. Dolandırıcısın Turkcell #dolandırıcıturkcell,,,,,,,,,,,,,,,,,,,,,,,,,
0,1586693143000,2020-04-12,15:05:43,serkanizmir34,"@TurkcellHizmet 2 yıl güldük eğlendik, faturaları ödedik pahalı pahalı, 16 gb İnternet için 119 TL 2 yıl ödedik. Şimdi arayıp aynı fiyata aynı şartlar diyorsunuz! Sanırım size veda etme vakti yaklaşıyor #Turkcell",,,,,,,,,,,,,,,,,,,,,,,,,
0,1586693036000,2020-04-12,15:03:56,mrayyildiz1453,Lanet olsun yapıcağınız işe @Turkcell lanet olsun yapıcağınız şebekeye. Lanet olsun bu hattı sizden aldığım güne. Lanet olsun aldığınız fazla paraya. Lanet olsun yaptığınız yalan reklamlara. Lanet olsun çekim kalitenize. LANET OLSUN @Turkcell,,,,,,,,,,,,,,,,,,,,,,,,,
0,1586692839000,2020-04-12,15:00:39,demirr_ugur,"6 ay önce @Turkcell diye bir operatöre geçtim, yaptığım hatayı fark ettim. Tekrar size @VFreeZone geçersem cayma bedelini karşılıyor musunuz acaba? 🥺",,,,,,,,,,,,,,,,,,,,,,,,,
0,1586692801000,2020-04-12,15:00:01,leventp,Yahu bir kişinin internet sorununu niye 15 kişi takip ediyoruz? 😡,,,,,,,,,,,,,,,,,,,,,,,,,
0,1586692724000,2020-04-12,14:58:44,zuvzun,Türkiye internet dünyasına hoş geldin. Alt yapılar tekel olunca bu tür sorunlarla uğraşıyoruz.,,,,,,,,,,,,,,,,,,,,,,,,,
0,1586692322000,2020-04-12,14:52:02,kerim_edutr,Malesefe yeni önerileriniz de fahiş fiyat aralığındaki paketler. Muadilleri başka operatörlerde 45-55 lira aralığındaki paketler Turkcell de 79-99 lira aralığında. 10 yıl ciddi bir zaman dilimi Galiba çok sıkı fıkı olduk ayrılık vakti geldi de geçiyor. Kolaylıklar 👋🏻,,,,,,,,,,,,,,,,,,,,,,,,,
0,1586692191000,2020-04-12,14:49:51,ahin83686628,@Turkcell @TurkcellHizmet Senin ALLAH belanı versin. Aldığın dolandırma paraları haram zıkkım olsun en kısa zamanda belanı bulursun İnşallah !!! #turkcell,,,,,,,,,,,,,,,,,,,,,,,,,
0,1586691652000,2020-04-12,14:40:52,murattsubay,"Peki bu internetlerin çekmemesi hem wifi hem telefonlar, boşa mı fatura ödüyoruz. İşinizi layıkıyla yapın lütfen eğer beceremiyosanız , daha iyi yapan birilerine bırakın. @Turkcell @TurkTelekom @VodafoneTR",,,,,,,,,,,,,,,,,,,,,,,,,
0,1586691371000,2020-04-12,14:36:11,selcuktepegoz,170 liraya internet mi olur Allah aşkına. Evdeki internet  de çok daha kötü ve pahalı. Alt yapıya yatırım yapma üstüne de adam akıllı hizmet verme ama insanları sömür. Bu ülkede BTK denen kurum ne yapar anlaşılır gibi değil. Madem kaliteli hizmet veremiyorsun bari daha ucuza ver.,,,,,,,,,,,,,,,,,,,,,,,,,
0,1586691000000,2020-04-12,14:30:00,schwarzbenz,Neden bana sorulmadan sürekli ek 1 gb oluyor ? @TurkcellHizmet @Turkcell  bunun iptal edilmesini istiyorum resmen zorbalık,,,,,,,,,,,,,,,,,,,,,,,,,
0,1586690919000,2020-04-12,14:28:39,21kara1453,"Salgın başladığı günden beri sürekli kesiliyor, kısa bir süre sonra tekrardan geliyor. 2 kez müşteri hizmetleri ile iletişime geçtik. Ama tekrar tekrar devam ediyor. Deprem olur kesilir, en ufak sorun olur kesilir. @TurkcellHizmet @Turkcell #superonline",,,,,,,,,,,,,,,,,,,,,,,,,
0,1586690879000,2020-04-12,14:27:59,benkisacabf,Siz nasil bi firmasiniz ya 20 gundur internet hizmeti alamiyorum dogru duzgun. Bin kez musteri hizmetlerini aradim. İlgili birim biz degiliz diyorlar yada sizi aricaz diyorlar arayan soran yok,,,,,,,,,,,,,,,,,,,,,,,,,
0,1586690868000,2020-04-12,14:27:48,zuvzun,Aylık 170 lira havaya veriyorum resmen Sakaryadaki evimde altyapı olmadığı için mecburen SuperBox kullanıyorum. Rizedeki evde bulunan inertnet SuperBoxtan daha kötü fakat iş ping değerlerine gelince bakır kablonun kıymeti anlaşılıyor pic.twitter.com/HIKOHeVHp3,,,,,,,,,,,,,,,,,,,,,,,,,
0,1586792261000,2020-04-13,18:37:41,muzzyhotmailco1,@TurkcellHizmet Turkcell’e güvenim nedeniyle 12 gün önce superonline internete geçiş yaptım. 2 ayrı arıza nedeniyle 7 gündür hizmet alamıyorum. 12 günde sadece 5 gün hizmet aldım. Ben öğretmenim ve geçiş yapmamın nedeni daha hızlı bir internete sahip olmaktı. Şimdi bin pişmanım.,,,,,,,,,,,,,,,,,,,,,,,,,
0,1586792128000,2020-04-13,18:35:28,notatour,Taahut bitiminin bildirilmemesi ile musterilerinizi magdur edip fazla fatura tahsil edilmesini anlayamiyorum. Kampanya icin 10 kere arayan fakat taahut bitimi bildirilmemesi aciklamasi ne olabilir. Abonesini zorda birakan kurum @Turkcell @TurkcellHizmet,,,,,,,,,,,,,,,,,,,,,,,,,
0,1586792040000,2020-04-13,18:34:00,akyldz_anl,İnternet bağlantı sorunu yaşayan varmı internet yok gözüküyor @Turkcell @SuperYardim @TurkcellHizmet,,,,,,,,,,,,,,,,,,,,,,,,,
0,1586792006000,2020-04-13,18:33:26,bilgincolak,@Turkcell  Bu formu 2 gün önce doldurduk. Ne oldu. Ne arayan ne soran var.,,,,,,,,,,,,,,,,,,,,,,,,,
0,1586791976000,2020-04-13,18:32:56,mithatcetin12,@TurkcellHizmet @Turkcell  uzun zaman derken ? Geçen yılda aynı şekilde oldu ve ücret kesilmedi.Son ayın fatursını yatırmama rağmn neden ekstran para talebinde bulunuyorunuz.Ben sadece bir aylığına başka operatöre geçtm ve geri gelecektim. bu para talep ediliyor diye gelmeyeceğim,,,,,,,,,,,,,,,,,,,,,,,,,
0,1586791967000,2020-04-13,18:32:47,gkhankzltan,Sms ile bildirmeleri hukuki olarak sizi bağlamaz ve siz bu 120 tl.yi ödemek zorunda değilsiniz.Telefonla ses kayıt sistemi ile onay almaları gerekirdi. @Turkcell son zamanlarda yaptığınız bu fırsatçılıklar size yakışmıyor.Ya da belki de yakışıyor!,,,,,,,,,,,,,,,,,,,,,,,,,
0,1586791932000,2020-04-13,18:32:12,bilgincolak,@TurkcellHizmet  ne de iptal edebiliyorlar.    Tamam zor günlerden geçiyoruz ama bu kadarını sizden beklemiyordum.    Siz size yetiyor iseniz söyleyin başka operatöre taşıyalım hattımızı. Boş yere 2-3 hafta zaman kaybettirdiniz.,,,,,,,,,,,,,,,,,,,,,,,,,
0,1586791748000,2020-04-13,18:29:08,murabur1124,"#UploadHızıArtırılsın #UploadHızlarıAcilenArtmalı  Görüyorsunuz arkadaşlar. Türkiye'de bizim sevgili dağda bayırda çeken, kendini öve öve bitiremeyen.  Etrafta hakkında kalite naraları atılan Turkcell bile 10 mpbs hız vermekten aciz. Bize reva gördükleri hız 2 mpbs",,,,,,,,,,,,,,,,,,,,,,,,,
0,1586791692000,2020-04-13,18:28:12,jugh_hackmann,"Bunlar bir tek kendilerini akilli saniyor, ayda 2-3gb kullanan teyzenin cebinden daha fazla almak için 15gb 55tl yapıyorlar ama benim gibi en az 15gb kullananlara 90-100tl çekiyorlar. Bunları sikerim ben sonunda o olur",,,,,,,,,,,,,,,,,,,,,,,,,
0,1586791669000,2020-04-13,18:27:49,yalisakini,Bu mudur hizmet anlayışı? Belirsiz tarihler... Rezillik. @Turkcell @TurkcellHizmet @iletisim @cimeronline #Turkcell #TurkcellBoykot #EvdeKal #EvdeHayatVar #COVID19 pic.twitter.com/lrGC8N2YK8,,,,,,,,,,,,,,,,,,,,,,,,,
0,1586791481000,2020-04-13,18:24:41,dunyaninkuzeyi,"@TurkNet 
29 şubat - 31 mart faturasını 108 TL, 
1 Nisan - 30 Nisan faturasını 74 TL kes.
Aynı gün bir de kurulum hizmeti 99 TL kes öyle mi? Turkcell den beter yiyiciymişsiniz. Şimdilik zaten dondurdum, eve döndüğümde bedava ayı kullanıp, sözleşmeyi bitireceğim haberiniz olsun.",,,,,,,,,,,,,,,,,,,,,,,,,
0,1586791477000,2020-04-13,18:24:37,mithatcetin12,Sevgili @TurkcellHizmet @Turkcell bu ay son fatura döneminden 3 gün önce ayrıldım.Son fatura bedelini ödemem gerekirken bende ekstradan 18 tl istiyorsunuz. Neden diye sorguladığımda erken ayrıldığınız için  http://diyor.Ge çen yılda aynı şekilde kesinti olmamıştı.,,,,,,,,,,,,,,,,,,,,,,,,,
0,1586791142000,2020-04-13,18:19:02,jugh_hackmann,"Komşu teyzeye @Turkcell den kontur yükledim kendisi yükleyemiyor diye, konturlu hatta 15gb’ı 55tl’ye yukluyor ama benim faturali hattima 89tl ye yukluyor. Keske insan olsaydiniz da yuzyuze gorusebilseydik",,,,,,,,,,,,,,,,,,,,,,,,,
0,1586790909000,2020-04-13,18:15:09,zahirello,Turkcell en şerefsiz şirkettir.,,,,,,,,,,,,,,,,,,,,,,,,,
0,1586790536000,2020-04-13,18:08:56,bsrtprk542,Koca istanbulda Turkcell  in bizim burada Alt Yapısı yok şaka gibisiniz cidden,,,,,,,,,,,,,,,,,,,,,,,,,
0,1586790392000,2020-04-13,18:06:32,murabur1124,"#UploadHızıArtırılsın #UploadHızlarıAcilenArtmalı #superbox #Turkcell  hayatımda böyle eziyet çektiğimi hatırlamıyorum.   https://youtu.be/Z-qCYlC6ebk 
 https://youtu.be/gBr-yJmSdd0 
 https://youtu.be/TIJbp7RAqqY 
 https://youtu.be/JJ1QtR_iOkc  https://youtu.be/Z-qCYlC6ebk ",,,,,,,,,,,,,,,,,,,,,,,,,
0,1586790275000,2020-04-13,18:04:35,buyuksehirvan1,Toplumsal baskı olmazsa bi adım atacaklarıni düşünmüyorum,,,,,,,,,,,,,,,,,,,,,,,,,
0,1586790268000,2020-04-13,18:04:28,yalisakini,Kalsik aboneyi bünyesine alınca desteği bırakan bir operatör. Her şey abone yapana kadar mı??? Rezillik. Durum İstanbulda böyleyse diğer yerlerde nasıl??? Cevaba bak. Ben bir yıl mı bekleyeceğim düzgün hizmet alabilmek için? @Turkcell @TurkcellHizmet @iletisim @cimeronline pic.twitter.com/QcHnOfHCLs,,,,,,,,,,,,,,,,,,,,,,,,,
0,1586789784000,2020-04-13,17:56:24,havvasumerr,"@Turkcell den az önce arandım çok negatif peşin satan biriydi 😀

Lütfen biraz daha özenli olalım.",,,,,,,,,,,,,,,,,,,,,,,,,
0,1586789584000,2020-04-13,17:53:04,kolonyareiss,Alti ustu bir hat acacaksiniz birakin acmayi arama zahmetinde bile bulunmadiniz,,,,,,,,,,,,,,,,,,,,,,,,,
0,1586789532000,2020-04-13,17:52:12,kolonyareiss,İnsanlari resmen kandiriyorsunuz 6. Gundeyiz kimse aramadi hani 4.5 cekiyordunuz hepsi faso fiso boyle bir hizmet anlayisimi olur . Magdur ettiniz evde bunaldik sizin yuzunuz denn,,,,,,,,,,,,,,,,,,,,,,,,,
0,1586789531000,2020-04-13,17:52:11,ozgeonder,Wallaha değerimizi verilen hizmet kalitesinden gördük ve geçen haftada aynı şeyi yazdınız ama sonuç sıfır @TurkcellHizmet #Turkcell #superonline,,,,,,,,,,,,,,,,,,,,,,,,,
0,1586789458000,2020-04-13,17:50:58,kolonyareiss,Sevgili @Turkcell @TurkcellHizmet bu #EvdeKal digimiz gunlerde bana yaptiginiz bu kotulugu asla ve katha unutmayacagim bir yardimci olmadiniz hala modemin isiklari yanmiyor 80 kere kayit olusturduk bi hat acamadiniz ayiptir ya cayir cayir reklam yapiyorsunuz,,,,,,,,,,,,,,,,,,,,,,,,,
0,1586789267000,2020-04-13,17:47:47,pervinkeser,"Baz istasyonların en az 2 gün patlasın inşAllah @Turkcell o sürede ki zararın yeter sana..!! Bu zamanda bile nerden nasıl giydiririz diye çalışan bir operatörsün..! 🤬
@VodafoneTR kullanan arkadaşlar benimle iletişime geçebilir mi Rize için memnuniyet öğrenmek istiyorum..",,,,,,,,,,,,,,,,,,,,,,,,,
0,1586787976000,2020-04-13,17:26:16,myrapera,"#65yaş üstü kayınvalideme, dakikası bitince +25 TL'ye dakika satmak biraz ayıp değil mi? Böyle bir zamanda üstelik. @Turkcell @TurkcellHizmet",,,,,,,,,,,,,,,,,,,,,,,,,
0,1586787864000,2020-04-13,17:24:24,tolgahansnmez,Hattım zaten turkcell ev interneti almıştım gerçekten pişmanlıkmış,,,,,,,,,,,,,,,,,,,,,,,,,
0,1586787828000,2020-04-13,17:23:48,talibiimm,"Sevgili @Turkcell cim taahhüt sürem dolduğu için bana uygun paketleri derlemiş. Afedersiniz mal yerine koymuşlar. Yolumuz buraya kadarmış. Allah ıslah etsin. (Güncel paketim 14 gb, 1000 dk, 100 sms, 64 TL)  pic.twitter.com/z6YUAzPg9i",,,,,,,,,,,,,,,,,,,,,,,,,
0,1586787711000,2020-04-13,17:21:51,cancan85_,"İnsanlarla oynamak, salak yerine koymak mı sizin misyonunuz? 1 haftadır salak yerine konulmak için mi bekledim? Tebrikler harika hizmet. @Turkcell @TurkcellHizmet",,,,,,,,,,,,,,,,,,,,,,,,,
0,1586787432000,2020-04-13,17:17:12,cancan85_,"Sevgili @Turkcell @TurkcellHizmet milleti kazıklamana, 15 yıllık üyen olan aboneye hiç bir indirim yapmamana alıştık hadi.Peki turkcell mağazasında bana 5 gün once 12ay taksit fiyati 3500tl olan SAmsung A71telefonu bugun 4000tl olarak söylemeleri nasıl bir hizmet anlayışı acaba?",,,,,,,,,,,,,,,,,,,,,,,,,
0,1586787245000,2020-04-13,17:14:05,yalisakini,@Turkcell @TurkcellHizmet ve çekim sorununu kendiniz de kabul ettiniz. Hala bir kurulum yapamadınız. Yazıklar olsun.,,,,,,,,,,,,,,,,,,,,,,,,,
0,1586787161000,2020-04-13,17:12:41,yalisakini,@Turkcell @TurkcellHizmet kaç kere aramama rağmen çekim probleminizi çözemediniz bir türlü. 2020 nin İstanbulunda çözemediniz şu problemi yazık. Güya teknolojinizle övünüyorsunuz!!! #Corona #EvdeKal #EvdeHayatVar #TurkcellBoykot,,,,,,,,,,,,,,,,,,,,,,,,,
0,1586786741000,2020-04-13,17:05:41,ozgeonder,Müthişsin #superonline #turkcell 20 gündür süperbox’ı getiremediniz👏🏻Eşimin doktor olduğunu oğlunu sadece görüntülü görebildiğini eşimde ben de sizleri defalarca arayarak söylememize rağmen sonuç sıfır👏🏻 Sağlık çalışanlarını bu süreçte böyle destekliyorsunuz👏🏻 @TurkcellHizmet,,,,,,,,,,,,,,,,,,,,,,,,,
0,1586786097000,2020-04-13,16:54:57,mistikimsi,"HIRSIZLIK DUYURUSUDUR !
Ortalama 60tl gelen faturam(1000dk+4gb)tarifem bitti ve kafalarına göre 100 lira yollamaya başladılar ve şuan daha düşük tarifeye 85TL istiyor.1 aydır evdeyim ve neredeyse telefon kullanmadım 15 senedir müsterisi olduğum @Turkcell benden haraç kesiyor.",,,,,,,,,,,,,,,,,,,,,,,,,
0,1586785914000,2020-04-13,16:51:54,mrvet46017228,@tuketicipostasi turkcell benden bir faturayı iki defa tahsil etmiştir paramı nerdeyse bir ay olacak iade etmedi ettik diyorlar maalesef etmediler inat ediliyor tüketiye bu şekilde davranmaları adilmidir?,,,,,,,,,,,,,,,,,,,,,,,,,
0,1586785427000,2020-04-13,16:43:47,ugur276127,Turkcel hizmeti bıraktın çiftçiliğe mi başladın? Iki fatura kesiyorsun her ay? Müşteri temsilcierinizi arıyorum otomatik örene yok diyorlar iki ay geçiyor tekrar para kesiyorlar. Geri ifadesini istiyorum yansımamış sonra tekrar arayın diyorlar.,,,,,,,,,,,,,,,,,,,,,,,,,
0,1586784711000,2020-04-13,16:31:51,damlaerduan,"@TurkcellHizmet @Turkcell sevgili değerli ilgililer ulaşamamaktayım sizlere..
Turkcell İletişim Bayiinize gittim yardımcı olamadıklarını ve size ulaşmam gerektiğini söylediler! 
Müşteriniz olmak istiyorum ama ilgili bulamıyorum ne garip bi olay 🤬",,,,,,,,,,,,,,,,,,,,,,,,,
0,1586784480000,2020-04-13,16:28:00,bayrakada,"ve odevlerim var böyle iğrenc haysiyetsiz calisma arkadaslariniz olduğu surece bu insanların size güvenmesi çok zor haberiniz olsun
@Turkcell @TurkcellHizmet @TurkcellTVPlus @TurkcellBiPSpor @TcellPlatinum @SuperYardim @GlobalBilgi",,,,,,,,,,,,,,,,,,,,,,,,,
0,1586784398000,2020-04-13,16:26:38,ysfk85,@TurkcellTVPlus  ve @Turkcell @TurkcellHizmet  kesinti olacağı bilgisini bile vermiyorsunuz. 3 senedir çalışan sistemi mahvettiniz yazıklar olsun!!! #Turkcell 🤬,,,,,,,,,,,,,,,,,,,,,,,,,
0,1586784265000,2020-04-13,16:24:25,ysfk85,@TurkcellHizmet Hız arttırımı talebimi hız düşürerek ve evde bulunan tv+ hizmetini iptal ederek beni mağdur edenlere yazıklar olsun. @TurkcellTVPlus  ve @Turkcell @TurkcellHizmet  yetkilisi teyitleştiğimiz saate gelmedi üstüne kimseye telefonla ulaşamıyorum!!! Yazıklar Olsun!!!,,,,,,,,,,,,,,,,,,,,,,,,,
0,1586783899000,2020-04-13,16:18:19,vtopuzoglu,zaten ücretlerin kazık.. dinin imanın para.. kefen soyucu Turkcell,,,,,,,,,,,,,,,,,,,,,,,,,
0,1586783812000,2020-04-13,16:16:52,vtopuzoglu,"iyi ki bir faturayı ödeyemedim. Turkcell hemen hattımı kısıtladı. Platinum paket kontratı olmasaydı ben bilirdim sana yapacağımı da işte.. şimdi ödedim hattı açtırdım ama kontratımın bittiği gün başka operatöre,belki Türk Telekom'a geçiş yapmayı düşünüyorum. Kefen soyucu Turkcell",,,,,,,,,,,,,,,,,,,,,,,,,
0,1586783690000,2020-04-13,16:14:50,duygusuztrader,"#superonline  siz ne kalitesiz bi şirketsiniz bıktım sizden , ilk fırsatta #turkcell hattımıda kapatacağım , 40 gündür iade ettiğim kargom kontrol edilmiyor ve bugun beni sankş borcum varmış gibi fatura için arıyorsunuz.  pic.twitter.com/nkGs8Jlc2q",,,,,,,,,,,,,,,,,,,,,,,,,
0,1586783356000,2020-04-13,16:09:16,busraaaballi,Ya bu mağduriyeti giderin ya da sonsuza dek elveda. Müşteri bu kadar mağdur edilemez.  @Turkcell @TurkcellHizmet,,,,,,,,,,,,,,,,,,,,,,,,,
